layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
layer1.0.relu,18.945994077724013,151.0,1.0914034322329877,ResNet18,U_0.0333,Untrained,PyTorch
layer1.1.relu,19.409236848878102,154.0,1.088855944383598,ResNet18,U_0.0333,Untrained,PyTorch
layer2.0.relu,22.49343162958983,190.0,1.0581042678085002,ResNet18,U_0.0333,Untrained,PyTorch
layer2.1.relu,22.677676686263514,190.0,1.0605879898777106,ResNet18,U_0.0333,Untrained,PyTorch
layer3.0.relu,25.26934859928716,227.0,1.0377619686479778,ResNet18,U_0.0333,Untrained,PyTorch
layer3.1.relu,24.675195248335015,235.0,1.0316042413019182,ResNet18,U_0.0333,Untrained,PyTorch
layer4.0.relu,23.566569951974454,272.0,1.0047662747656452,ResNet18,U_0.0333,Untrained,PyTorch
layer4.1.relu,17.874291352765937,264.0,1.0109724481112399,ResNet18,U_0.0333,Untrained,PyTorch
layer1.0.relu,25.515651433650728,215.0,1.0324870403245017,ResNet50,U_0.0333,Untrained,PyTorch
layer1.1.relu,25.560899038207264,215.0,1.0324008899558952,ResNet50,U_0.0333,Untrained,PyTorch
layer1.2.relu,25.60983091666033,215.0,1.0321472693882605,ResNet50,U_0.0333,Untrained,PyTorch
layer2.0.relu,26.68644833003264,221.0,1.0339529196765445,ResNet50,U_0.0333,Untrained,PyTorch
layer2.1.relu,26.72125514838427,221.0,1.0340066631953726,ResNet50,U_0.0333,Untrained,PyTorch
layer2.2.relu,26.73729538152521,220.0,1.0345604281181329,ResNet50,U_0.0333,Untrained,PyTorch
layer2.3.relu,26.73459497408785,220.0,1.034752654003382,ResNet50,U_0.0333,Untrained,PyTorch
layer3.0.relu,25.24074515455826,182.0,1.0618896629530872,ResNet50,U_0.0333,Untrained,PyTorch
layer3.1.relu,24.918476608055595,180.0,1.0639198845092843,ResNet50,U_0.0333,Untrained,PyTorch
layer3.2.relu,24.722149366658073,179.0,1.0651652511648524,ResNet50,U_0.0333,Untrained,PyTorch
layer3.3.relu,24.480614618032188,178.0,1.0670197701359188,ResNet50,U_0.0333,Untrained,PyTorch
layer3.4.relu,24.250282247015058,177.0,1.0682657754365144,ResNet50,U_0.0333,Untrained,PyTorch
layer3.5.relu,24.178504331269274,177.0,1.0685845485185066,ResNet50,U_0.0333,Untrained,PyTorch
layer4.0.relu,22.532354574421852,98.0,1.137912647877819,ResNet50,U_0.0333,Untrained,PyTorch
layer4.1.relu,21.64684358845905,96.0,1.1416920635411614,ResNet50,U_0.0333,Untrained,PyTorch
layer4.2.relu,20.88526315218313,94.0,1.1443390096162622,ResNet50,U_0.0333,Untrained,PyTorch
