layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
layer1.0.relu,14.497333676194874,112.0,1.1391548762908041,ResNet18,N_0.0167,Untrained,PyTorch
layer1.1.relu,14.860582133250526,113.0,1.1370371199322071,ResNet18,N_0.0167,Untrained,PyTorch
layer2.0.relu,17.724140590093985,148.0,1.1010737553729306,ResNet18,N_0.0167,Untrained,PyTorch
layer2.1.relu,17.727121555387782,145.0,1.1052267227369668,ResNet18,N_0.0167,Untrained,PyTorch
layer3.0.relu,18.160105226384726,167.0,1.0955930407687515,ResNet18,N_0.0167,Untrained,PyTorch
layer3.1.relu,17.933046501929848,167.0,1.0994624038104917,ResNet18,N_0.0167,Untrained,PyTorch
layer4.0.relu,13.962753780633813,184.0,1.0863122732221866,ResNet18,N_0.0167,Untrained,PyTorch
layer4.1.relu,11.448452590280462,175.0,1.0943065102206986,ResNet18,N_0.0167,Untrained,PyTorch
layer1.0.relu,24.19891457032572,192.0,1.050785701570701,ResNet50,N_0.0167,Untrained,PyTorch
layer1.1.relu,24.191077404488762,192.0,1.0509676518144548,ResNet50,N_0.0167,Untrained,PyTorch
layer1.2.relu,24.192061567024286,192.0,1.0509710910269758,ResNet50,N_0.0167,Untrained,PyTorch
layer2.0.relu,22.05983498913645,196.0,1.0514375448601454,ResNet50,N_0.0167,Untrained,PyTorch
layer2.1.relu,22.082377011611044,196.0,1.0515607609157613,ResNet50,N_0.0167,Untrained,PyTorch
layer2.2.relu,22.054856067288625,195.0,1.0518959430840926,ResNet50,N_0.0167,Untrained,PyTorch
layer2.3.relu,22.01778736091893,195.0,1.0523013752089343,ResNet50,N_0.0167,Untrained,PyTorch
layer3.0.relu,22.86311743823714,173.0,1.0695143505374303,ResNet50,N_0.0167,Untrained,PyTorch
layer3.1.relu,22.889909575588042,173.0,1.069714797788353,ResNet50,N_0.0167,Untrained,PyTorch
layer3.2.relu,22.772035324603944,172.0,1.0705460823346593,ResNet50,N_0.0167,Untrained,PyTorch
layer3.3.relu,22.78590555597762,172.0,1.0709594367695732,ResNet50,N_0.0167,Untrained,PyTorch
layer3.4.relu,22.884693178756898,172.0,1.0711221123633774,ResNet50,N_0.0167,Untrained,PyTorch
layer3.5.relu,22.860759223853695,172.0,1.0712554879314446,ResNet50,N_0.0167,Untrained,PyTorch
layer4.0.relu,20.414605308333005,93.0,1.147366478237719,ResNet50,N_0.0167,Untrained,PyTorch
layer4.1.relu,19.738332641864954,91.0,1.1512438029757008,ResNet50,N_0.0167,Untrained,PyTorch
layer4.2.relu,19.3818189857224,90.0,1.1525511579974004,ResNet50,N_0.0167,Untrained,PyTorch
features.1,17.70027826187188,160.0,1.0843298857890205,AlexNet,N_0.0167,Untrained,PyTorch
