layer,score,score_error,architecture,task,kind,source
layer1.0.relu,0.21208864834557928,0.0048867719627125284,ResNet18,N_0.15,Untrained,PyTorch
layer1.1.relu,0.2069401822692157,0.00540596261982564,ResNet18,N_0.15,Untrained,PyTorch
layer2.0.relu,0.21389796020056875,0.005689925655341069,ResNet18,N_0.15,Untrained,PyTorch
layer2.1.relu,0.21649047134523228,0.005266225345830626,ResNet18,N_0.15,Untrained,PyTorch
layer3.0.relu,0.20880538286228492,0.005321488803541933,ResNet18,N_0.15,Untrained,PyTorch
layer3.1.relu,0.2086905441742718,0.004720791384694197,ResNet18,N_0.15,Untrained,PyTorch
layer4.0.relu,0.20006178662600138,0.004554798959674298,ResNet18,N_0.15,Untrained,PyTorch
layer4.1.relu,0.1912235381540339,0.003899675195954539,ResNet18,N_0.15,Untrained,PyTorch
layer1.0.relu,0.21538769504042715,0.004640550429817298,ResNet50,N_0.15,Untrained,PyTorch
layer1.1.relu,0.2061464791074549,0.004712820234820678,ResNet50,N_0.15,Untrained,PyTorch
layer1.2.relu,0.20834473238351686,0.0037746146348338924,ResNet50,N_0.15,Untrained,PyTorch
layer2.0.relu,0.19352904897741363,0.004168492118810439,ResNet50,N_0.15,Untrained,PyTorch
layer2.1.relu,0.1932392439639649,0.002946109092333408,ResNet50,N_0.15,Untrained,PyTorch
layer2.2.relu,0.19531020250029224,0.0036720824891631793,ResNet50,N_0.15,Untrained,PyTorch
layer2.3.relu,0.17811234009612964,0.0033497692363397944,ResNet50,N_0.15,Untrained,PyTorch
layer3.0.relu,0.18212765405725378,0.003477391194896609,ResNet50,N_0.15,Untrained,PyTorch
layer3.1.relu,0.18452783565606584,0.002750519249908296,ResNet50,N_0.15,Untrained,PyTorch
layer3.2.relu,0.1825248790742304,0.0035202341355672845,ResNet50,N_0.15,Untrained,PyTorch
layer3.3.relu,0.18087731088091877,0.003267577568743807,ResNet50,N_0.15,Untrained,PyTorch
layer3.4.relu,0.172478898460444,0.003301467047690777,ResNet50,N_0.15,Untrained,PyTorch
