layer,score,score_error,architecture,task,kind,source
layer1.0.relu,0.20497292613176157,0.004491360886573238,ResNet18,N_0.0125,Untrained,PyTorch
layer1.1.relu,0.2045311251932357,0.004428225803329354,ResNet18,N_0.0125,Untrained,PyTorch
layer2.0.relu,0.2099078077423392,0.004062390268172587,ResNet18,N_0.0125,Untrained,PyTorch
layer2.1.relu,0.20888051307281882,0.004056132352701172,ResNet18,N_0.0125,Untrained,PyTorch
layer3.0.relu,0.21433776728185175,0.0043566500552282075,ResNet18,N_0.0125,Untrained,PyTorch
layer3.1.relu,0.214271697089607,0.004413654604040999,ResNet18,N_0.0125,Untrained,PyTorch
layer4.0.relu,0.22542437954411734,0.004224217493244333,ResNet18,N_0.0125,Untrained,PyTorch
layer4.1.relu,0.22482371138796736,0.004319935752857901,ResNet18,N_0.0125,Untrained,PyTorch
layer1.0.relu,0.21164814975523524,0.0045656096329509035,ResNet50,N_0.0125,Untrained,PyTorch
layer1.1.relu,0.21159228004281114,0.004575198055108182,ResNet50,N_0.0125,Untrained,PyTorch
layer1.2.relu,0.21157708890572297,0.004579967381428143,ResNet50,N_0.0125,Untrained,PyTorch
layer2.0.relu,0.2146257657352597,0.005350389857947247,ResNet50,N_0.0125,Untrained,PyTorch
layer2.1.relu,0.21441798644087795,0.005321994031907873,ResNet50,N_0.0125,Untrained,PyTorch
layer2.2.relu,0.2150121411343615,0.00513560315804094,ResNet50,N_0.0125,Untrained,PyTorch
layer2.3.relu,0.21505485640313948,0.005136405102322246,ResNet50,N_0.0125,Untrained,PyTorch
layer3.0.relu,0.20096791012671106,0.0035613181321849804,ResNet50,N_0.0125,Untrained,PyTorch
layer3.1.relu,0.20077325167043378,0.003557385709951772,ResNet50,N_0.0125,Untrained,PyTorch
layer3.2.relu,0.2007596559928044,0.0035608778985532314,ResNet50,N_0.0125,Untrained,PyTorch
layer3.3.relu,0.2008840522667455,0.0035929030603984438,ResNet50,N_0.0125,Untrained,PyTorch
layer3.4.relu,0.20094889019013784,0.0036021812333866415,ResNet50,N_0.0125,Untrained,PyTorch
layer3.5.relu,0.20135967382956912,0.0037657270560960167,ResNet50,N_0.0125,Untrained,PyTorch
layer4.0.relu,0.15198204719264066,0.003312462643543406,ResNet50,N_0.0125,Untrained,PyTorch
layer4.1.relu,0.15207934881382043,0.003254788529222837,ResNet50,N_0.0125,Untrained,PyTorch
layer4.2.relu,0.15175955354662202,0.0033950052759264314,ResNet50,N_0.0125,Untrained,PyTorch
features.1,0.16074009558738533,0.0045368614573450886,AlexNet,N_0.0125,Untrained,PyTorch
features.4,0.23677132308486887,0.003583118835075632,AlexNet,N_0.0125,Untrained,PyTorch
features.7,0.28095468644379606,0.0030827930206391158,AlexNet,N_0.0125,Untrained,PyTorch
features.9,0.2736940592036552,0.004061647050878005,AlexNet,N_0.0125,Untrained,PyTorch
features.11,0.26742766262330725,0.0041219256023095055,AlexNet,N_0.0125,Untrained,PyTorch
trunk_output.block1.block1-0.activation,0.11681280981421167,0.004887166001996473,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block2.block2-0.activation,0.11569270013285314,0.005614939752698134,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block2.block2-1.activation,0.11574289476088231,0.005620775867855416,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block3.block3-0.activation,0.10968414279719742,0.0035115856259709762,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block3.block3-1.activation,0.10969518347304676,0.0035099973520786656,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block3.block3-2.activation,0.10967829721340308,0.0035108277930374107,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block3.block3-3.activation,0.10970614461523219,0.0035008003486116834,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block3.block3-4.activation,0.10969045463219672,0.003505603600667887,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block3.block3-5.activation,0.10970191776099203,0.00350506384000975,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block3.block3-6.activation,0.10968426651875222,0.0035144258262277852,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block4.block4-0.activation,0.08157370917848925,0.0029569808693258475,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block4.block4-1.activation,0.0815694435044489,0.0029565032482879406,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block4.block4-2.activation,0.08157149570372281,0.002954867630501985,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block4.block4-3.activation,0.08156667369306185,0.002954528582219924,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block4.block4-4.activation,0.08155526065538085,0.0029544051696600714,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block4.block4-5.activation,0.08155254723701903,0.002954325172131272,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block4.block4-6.activation,0.08154490479721306,0.002960600231495785,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block4.block4-7.activation,0.08155623317897329,0.0029613605157312634,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block4.block4-8.activation,0.08154528388721008,0.002957843017992352,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block4.block4-9.activation,0.08155040684996998,0.002956078836592509,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block4.block4-10.activation,0.08157448024694336,0.0029640392820251362,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block4.block4-11.activation,0.0815916016672326,0.0029669497785579065,RegNet_400mf,N_0.0125,Untrained,PyTorch
layer1.0.relu,0.20726252847805482,0.004300980020540612,ResNeXt50,N_0.0125,Untrained,PyTorch
layer1.1.relu,0.20726018023191334,0.004297388418864114,ResNeXt50,N_0.0125,Untrained,PyTorch
