layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
layer1.0.relu,29.52672789853022,257.0,1.0057979475846521,ResNet18,U_0.4,Untrained,PyTorch
layer1.1.relu,23.451514836325288,257.0,1.0038559297182212,ResNet18,U_0.4,Untrained,PyTorch
layer2.0.relu,25.967221099059646,308.0,0.9555042483475243,ResNet18,U_0.4,Untrained,PyTorch
layer2.1.relu,29.745401842430862,354.0,0.9324080042211781,ResNet18,U_0.4,Untrained,PyTorch
layer3.0.relu,23.001598915491847,349.0,0.9337147938783552,ResNet18,U_0.4,Untrained,PyTorch
layer3.1.relu,19.10436078755756,352.0,0.9342048725565105,ResNet18,U_0.4,Untrained,PyTorch
layer4.0.relu,14.111024786716548,322.0,0.9445391774913168,ResNet18,U_0.4,Untrained,PyTorch
layer4.1.relu,10.783509030195454,304.0,0.9328265103461212,ResNet18,U_0.4,Untrained,PyTorch
layer1.0.relu,27.99031824299029,241.0,1.0187761005446423,ResNet50,U_0.4,Untrained,PyTorch
layer1.1.relu,22.389722056790568,225.0,1.0274870583554023,ResNet50,U_0.4,Untrained,PyTorch
layer1.2.relu,15.361313982168914,163.0,1.078785695576872,ResNet50,U_0.4,Untrained,PyTorch
layer2.0.relu,13.01894592580557,133.0,1.1036548831580049,ResNet50,U_0.4,Untrained,PyTorch
layer2.1.relu,11.505267070915597,97.0,1.1399305131290607,ResNet50,U_0.4,Untrained,PyTorch
layer2.2.relu,10.384040605441495,115.0,1.1208144239033757,ResNet50,U_0.4,Untrained,PyTorch
layer2.3.relu,8.197244807083818,72.0,1.1750459243253715,ResNet50,U_0.4,Untrained,PyTorch
layer3.0.relu,8.11955536732966,93.0,1.142180293746902,ResNet50,U_0.4,Untrained,PyTorch
layer3.1.relu,5.717830550188386,55.0,1.1896155344757686,ResNet50,U_0.4,Untrained,PyTorch
layer3.2.relu,5.667536089696017,74.0,1.1658886948572602,ResNet50,U_0.4,Untrained,PyTorch
layer3.3.relu,4.214876175703621,32.0,1.2215433064070205,ResNet50,U_0.4,Untrained,PyTorch
