layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
layer1.0.relu,2.619739324230526,4.0,1.5351232543408058,ResNet18,N_0.0125,Untrained,PyTorch
layer1.1.relu,2.6161760527293705,4.0,1.5299207953494864,ResNet18,N_0.0125,Untrained,PyTorch
layer2.0.relu,3.0072435097972696,11.0,1.328868138976777,ResNet18,N_0.0125,Untrained,PyTorch
layer2.1.relu,2.9604957827540614,10.0,1.344686892185039,ResNet18,N_0.0125,Untrained,PyTorch
layer3.0.relu,3.1651242713416945,22.0,1.2789627005361672,ResNet18,N_0.0125,Untrained,PyTorch
layer3.1.relu,3.166561722760237,22.0,1.2558869524047085,ResNet18,N_0.0125,Untrained,PyTorch
layer4.0.relu,3.1091723015773196,49.0,1.2593417933356141,ResNet18,N_0.0125,Untrained,PyTorch
layer4.1.relu,2.901120661665676,39.0,1.1819361995752053,ResNet18,N_0.0125,Untrained,PyTorch
layer1.0.relu,2.96235438163293,7.0,1.980094234702904,ResNet50,N_0.0125,Untrained,PyTorch
layer1.1.relu,2.960954485970537,7.0,1.596550162380345,ResNet50,N_0.0125,Untrained,PyTorch
layer1.2.relu,2.9604322416701923,7.0,1.576399565050627,ResNet50,N_0.0125,Untrained,PyTorch
layer2.0.relu,3.28984102501835,14.0,1.8582520175756685,ResNet50,N_0.0125,Untrained,PyTorch
layer2.1.relu,3.2892970014191545,14.0,1.4742089215520977,ResNet50,N_0.0125,Untrained,PyTorch
layer2.2.relu,3.287670338749632,14.0,1.4317821510027273,ResNet50,N_0.0125,Untrained,PyTorch
layer2.3.relu,3.2872699913383943,14.0,1.4328753807760082,ResNet50,N_0.0125,Untrained,PyTorch
layer3.0.relu,3.793995844647574,28.0,1.7800770277755131,ResNet50,N_0.0125,Untrained,PyTorch
layer3.1.relu,3.791245371566343,28.0,1.3862677990733256,ResNet50,N_0.0125,Untrained,PyTorch
layer3.2.relu,3.7864210053361678,28.0,1.3549985214042355,ResNet50,N_0.0125,Untrained,PyTorch
layer3.3.relu,3.7821771499524988,28.0,1.3389949279023818,ResNet50,N_0.0125,Untrained,PyTorch
layer3.4.relu,3.778777501714188,28.0,1.3442552920984197,ResNet50,N_0.0125,Untrained,PyTorch
layer3.5.relu,3.7744440428661536,28.0,1.3419927153463151,ResNet50,N_0.0125,Untrained,PyTorch
layer4.0.relu,4.336839724518396,37.0,1.6976347136593795,ResNet50,N_0.0125,Untrained,PyTorch
layer4.1.relu,4.284826593238833,36.0,1.4477882697441007,ResNet50,N_0.0125,Untrained,PyTorch
layer4.2.relu,4.260235863834192,36.0,1.3564285309540798,ResNet50,N_0.0125,Untrained,PyTorch
features.1,3.5403106202968924,6.0,1.454237983824157,AlexNet,N_0.0125,Untrained,PyTorch
features.4,3.6926243092705304,15.0,1.331232040213516,AlexNet,N_0.0125,Untrained,PyTorch
features.7,4.090422573705792,25.0,1.3923615541282448,AlexNet,N_0.0125,Untrained,PyTorch
features.9,3.7698160147160205,22.0,1.8391677458843825,AlexNet,N_0.0125,Untrained,PyTorch
features.11,3.0992852259658483,17.0,1.903604983683774,AlexNet,N_0.0125,Untrained,PyTorch
trunk_output.block1.block1-0.activation,3.7406984501902762,5.0,1.555629121944203,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block2.block2-0.activation,4.418151629133917,8.0,1.498753111016832,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block2.block2-1.activation,4.418483906202142,8.0,1.4990297873632095,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block3.block3-0.activation,4.849758344758021,9.0,1.8039395412738275,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block3.block3-1.activation,4.849390542305593,9.0,1.7419524388929122,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block3.block3-2.activation,4.8492064192625595,9.0,1.7322460784969615,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block3.block3-3.activation,4.849393419886007,9.0,1.7372764046725855,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block3.block3-4.activation,4.8486899222857245,9.0,1.775353290320859,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block3.block3-5.activation,4.848537524835702,9.0,1.7240214464229915,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block3.block3-6.activation,4.847978949364507,9.0,1.7234336326772874,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block4.block4-0.activation,4.048242418391874,6.0,2.1470139161187713,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block4.block4-1.activation,4.045959572664758,6.0,1.72879014287923,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block4.block4-2.activation,4.045060683713226,6.0,1.716585069232382,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block4.block4-3.activation,4.043938755278341,6.0,1.6955296708572634,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block4.block4-4.activation,4.043349714997601,6.0,1.6712938405072146,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block4.block4-5.activation,4.041891305048796,6.0,1.6675113701101634,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block4.block4-6.activation,4.0397892065498615,6.0,1.6667576924029843,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block4.block4-7.activation,4.039131389501309,6.0,1.6858197127177397,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block4.block4-8.activation,4.03921121530113,6.0,1.6879467420648355,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block4.block4-9.activation,4.037863893328133,6.0,1.6832579139427155,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block4.block4-10.activation,4.0366737239432675,6.0,1.731218656570201,RegNet_400mf,N_0.0125,Untrained,PyTorch
trunk_output.block4.block4-11.activation,4.034968063475247,6.0,1.7051547151347,RegNet_400mf,N_0.0125,Untrained,PyTorch
layer1.0.relu,3.130295656400346,8.0,1.9633674889906807,ResNeXt50,N_0.0125,Untrained,PyTorch
layer1.1.relu,3.130037557165082,8.0,1.6297016406564502,ResNeXt50,N_0.0125,Untrained,PyTorch
layer1.2.relu,3.129953547347695,8.0,1.6094840815975848,ResNeXt50,N_0.0125,Untrained,PyTorch
layer2.0.relu,3.5035567399890177,14.0,1.797989885372067,ResNeXt50,N_0.0125,Untrained,PyTorch
layer2.1.relu,3.5028947745069208,14.0,1.46967688442558,ResNeXt50,N_0.0125,Untrained,PyTorch
layer2.2.relu,3.5020564344950342,14.0,1.488019600039392,ResNeXt50,N_0.0125,Untrained,PyTorch
layer2.3.relu,3.502220870416501,14.0,1.4752013709792444,ResNeXt50,N_0.0125,Untrained,PyTorch
layer3.0.relu,4.062113887293085,25.0,1.7815554785675805,ResNeXt50,N_0.0125,Untrained,PyTorch
layer3.1.relu,4.057852789881015,25.0,1.4444925164995488,ResNeXt50,N_0.0125,Untrained,PyTorch
layer3.2.relu,4.055202511852676,25.0,1.3910590366287654,ResNeXt50,N_0.0125,Untrained,PyTorch
layer3.3.relu,4.053668571335886,25.0,1.4059352388978537,ResNeXt50,N_0.0125,Untrained,PyTorch
layer3.4.relu,4.050005077526953,25.0,1.454643431400396,ResNeXt50,N_0.0125,Untrained,PyTorch
layer3.5.relu,4.0487797647774535,25.0,1.3964736678962009,ResNeXt50,N_0.0125,Untrained,PyTorch
layer4.0.relu,4.80618395597863,33.0,1.7178033400846306,ResNeXt50,N_0.0125,Untrained,PyTorch
layer4.1.relu,4.787095709853332,32.0,1.4504872707358654,ResNeXt50,N_0.0125,Untrained,PyTorch
layer4.2.relu,4.7794723521141895,32.0,1.4691283813345484,ResNeXt50,N_0.0125,Untrained,PyTorch
