layer,score,score_error,architecture,task,kind,source
layer1.0.relu,0.20688352928199663,0.004146311392308617,ResNet18,U_0.05,Untrained,PyTorch
layer1.1.relu,0.20784104608938808,0.004607990116750286,ResNet18,U_0.05,Untrained,PyTorch
layer2.0.relu,0.2220709742881803,0.004247715185567347,ResNet18,U_0.05,Untrained,PyTorch
layer2.1.relu,0.22196943207025918,0.004486993975163128,ResNet18,U_0.05,Untrained,PyTorch
layer3.0.relu,0.23564617030412138,0.003649208461785746,ResNet18,U_0.05,Untrained,PyTorch
layer3.1.relu,0.23786516287431658,0.00392124681780401,ResNet18,U_0.05,Untrained,PyTorch
layer4.0.relu,0.2378540934752387,0.004815701089568073,ResNet18,U_0.05,Untrained,PyTorch
layer4.1.relu,0.22771307443133545,0.00446214544339048,ResNet18,U_0.05,Untrained,PyTorch
layer1.0.relu,0.20696849975177228,0.004488882847175082,ResNet50,U_0.05,Untrained,PyTorch
layer1.1.relu,0.20714343987977146,0.004555197910113945,ResNet50,U_0.05,Untrained,PyTorch
layer1.2.relu,0.20703118528112754,0.004528434430133169,ResNet50,U_0.05,Untrained,PyTorch
layer2.0.relu,0.21017906225859195,0.004019383896989287,ResNet50,U_0.05,Untrained,PyTorch
layer2.1.relu,0.21034559433874164,0.003994879153471276,ResNet50,U_0.05,Untrained,PyTorch
layer2.2.relu,0.2113473083554881,0.004268794077957714,ResNet50,U_0.05,Untrained,PyTorch
layer2.3.relu,0.21115445037098265,0.004300732894123226,ResNet50,U_0.05,Untrained,PyTorch
layer3.0.relu,0.200923909291623,0.0043433535947439775,ResNet50,U_0.05,Untrained,PyTorch
layer3.1.relu,0.20252031127563047,0.003821409932230958,ResNet50,U_0.05,Untrained,PyTorch
layer3.2.relu,0.20286592905930684,0.0035971545707011846,ResNet50,U_0.05,Untrained,PyTorch
layer3.3.relu,0.20407886790607452,0.003423173258287338,ResNet50,U_0.05,Untrained,PyTorch
layer3.4.relu,0.204506652564207,0.003306883017993069,ResNet50,U_0.05,Untrained,PyTorch
layer3.5.relu,0.2046275559755927,0.003919311651648286,ResNet50,U_0.05,Untrained,PyTorch
layer4.0.relu,0.1990314925384724,0.0047801014815212,ResNet50,U_0.05,Untrained,PyTorch
layer4.1.relu,0.20347066569621267,0.004490695825711638,ResNet50,U_0.05,Untrained,PyTorch
layer4.2.relu,0.20948549758229293,0.0045452743251054055,ResNet50,U_0.05,Untrained,PyTorch
features.1,0.16953592024786715,0.0037053141882460025,AlexNet,U_0.05,Untrained,PyTorch
features.4,0.23398907848283435,0.004725966221576819,AlexNet,U_0.05,Untrained,PyTorch
features.7,0.28812304043812154,0.0031753883108426315,AlexNet,U_0.05,Untrained,PyTorch
features.9,0.2843580583458335,0.0037861587698091287,AlexNet,U_0.05,Untrained,PyTorch
features.11,0.2805020934721734,0.0043604040801840105,AlexNet,U_0.05,Untrained,PyTorch
layers.8.0.layers.5,0.1877819545928766,0.00407187672705666,MNASNet13,U_0.05,Untrained,PyTorch
layers.8.1.layers.5,0.1947756445136542,0.0035988195018510348,MNASNet13,U_0.05,Untrained,PyTorch
layers.8.2.layers.5,0.195540848996862,0.0035975134141223394,MNASNet13,U_0.05,Untrained,PyTorch
layers.9.0.layers.5,0.19962379457979537,0.0033832188080578332,MNASNet13,U_0.05,Untrained,PyTorch
layers.9.1.layers.5,0.20450866485005614,0.0035602883862503685,MNASNet13,U_0.05,Untrained,PyTorch
layers.9.2.layers.5,0.20502926852171321,0.0043298579283225155,MNASNet13,U_0.05,Untrained,PyTorch
layers.10.0.layers.5,0.20407360175087977,0.004771617591569372,MNASNet13,U_0.05,Untrained,PyTorch
layers.10.1.layers.5,,,MNASNet13,U_0.05,Untrained,PyTorch
layers.10.2.layers.5,,,MNASNet13,U_0.05,Untrained,PyTorch
layers.11.0.layers.5,,,MNASNet13,U_0.05,Untrained,PyTorch
layers.11.1.layers.5,,,MNASNet13,U_0.05,Untrained,PyTorch
layers.12.0.layers.5,,,MNASNet13,U_0.05,Untrained,PyTorch
layers.12.1.layers.5,,,MNASNet13,U_0.05,Untrained,PyTorch
layers.12.2.layers.5,,,MNASNet13,U_0.05,Untrained,PyTorch
layers.12.3.layers.5,,,MNASNet13,U_0.05,Untrained,PyTorch
layers.13.0.layers.5,,,MNASNet13,U_0.05,Untrained,PyTorch
layers.16,,,MNASNet13,U_0.05,Untrained,PyTorch
trunk_output.block1.block1-0.activation,0.13023303628480257,0.004317535994825943,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block2.block2-0.activation,0.13299896176110304,0.00515533610297533,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block2.block2-1.activation,0.1335458429215017,0.005409807708225196,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block3.block3-0.activation,0.12677412978576733,0.005437694474932617,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block3.block3-1.activation,0.12680385234739164,0.0053992578915487595,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block3.block3-2.activation,0.12616844028033783,0.00549699651964726,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block3.block3-3.activation,0.12674927712682152,0.005530343645581048,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block3.block3-4.activation,0.12433768939083942,0.005343996144570597,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block3.block3-5.activation,0.12530287004443466,0.00563032540338816,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block3.block3-6.activation,0.12523880044343202,0.005517830208928582,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block4.block4-0.activation,0.09699470700957727,0.0038187958349692303,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block4.block4-1.activation,0.09613128479197373,0.004246868973934798,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block4.block4-2.activation,0.09550187186407068,0.004561415577684869,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block4.block4-3.activation,0.0959610616189537,0.004433654133019609,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block4.block4-4.activation,0.09572747163278619,0.004427363437751931,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block4.block4-5.activation,0.09565093739551765,0.004392876862654695,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block4.block4-6.activation,0.09479150326922232,0.004670252834451078,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block4.block4-7.activation,0.09463939532829645,0.004719657014761776,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block4.block4-8.activation,0.0948641313749288,0.004744157396451415,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block4.block4-9.activation,0.09492171384261583,0.004669871472948755,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block4.block4-10.activation,0.0949726288992746,0.004684254355382251,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block4.block4-11.activation,0.09512988324347468,0.004690721342200571,RegNet_400mf,U_0.05,Untrained,PyTorch
layer1.0.relu,0.213504370856665,0.004403091130348694,ResNeXt50,U_0.05,Untrained,PyTorch
layer1.1.relu,0.21350815707525342,0.004399172768417932,ResNeXt50,U_0.05,Untrained,PyTorch
layer1.2.relu,0.21347130758517305,0.0044057757385147405,ResNeXt50,U_0.05,Untrained,PyTorch
layer2.0.relu,0.21517595693397623,0.004335919613379955,ResNeXt50,U_0.05,Untrained,PyTorch
layer2.1.relu,0.2149717584863362,0.004394167117772979,ResNeXt50,U_0.05,Untrained,PyTorch
layer2.2.relu,0.21500214662894587,0.004500221626588282,ResNeXt50,U_0.05,Untrained,PyTorch
layer2.3.relu,0.21492641141758287,0.004649495704036454,ResNeXt50,U_0.05,Untrained,PyTorch
layer3.0.relu,0.20636242481921496,0.004692764639826752,ResNeXt50,U_0.05,Untrained,PyTorch
layer3.1.relu,0.20659486846208863,0.004737878311134943,ResNeXt50,U_0.05,Untrained,PyTorch
layer3.2.relu,0.20657016578382079,0.004530298811118593,ResNeXt50,U_0.05,Untrained,PyTorch
layer3.3.relu,0.20658051571876163,0.004494534171649442,ResNeXt50,U_0.05,Untrained,PyTorch
layer3.4.relu,0.2066359642014336,0.004343439548990726,ResNeXt50,U_0.05,Untrained,PyTorch
layer3.5.relu,0.20651591876582473,0.00441082316373322,ResNeXt50,U_0.05,Untrained,PyTorch
layer4.0.relu,0.17110573906700222,0.0040955525648055805,ResNeXt50,U_0.05,Untrained,PyTorch
layer4.1.relu,0.17160465562452865,0.0043550697811504295,ResNeXt50,U_0.05,Untrained,PyTorch
layer4.2.relu,0.17170933067656582,0.0039957794581947466,ResNeXt50,U_0.05,Untrained,PyTorch
