layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
layer1.0.relu,2.603621794471179,4.0,1.5333211174036994,ResNet18,N_0.0167,Untrained,PyTorch
layer1.1.relu,2.594354145573728,4.0,1.5232080452857533,ResNet18,N_0.0167,Untrained,PyTorch
layer2.0.relu,2.9481130331606074,11.0,1.3084026196196377,ResNet18,N_0.0167,Untrained,PyTorch
layer2.1.relu,2.860394895724538,10.0,1.326298285063534,ResNet18,N_0.0167,Untrained,PyTorch
layer3.0.relu,2.980815491971844,19.0,1.2678886208128797,ResNet18,N_0.0167,Untrained,PyTorch
layer3.1.relu,2.9704141037143064,18.0,1.2461740490842672,ResNet18,N_0.0167,Untrained,PyTorch
layer4.0.relu,2.9266476849661958,39.0,1.2996622431292257,ResNet18,N_0.0167,Untrained,PyTorch
layer4.1.relu,2.5728552742124458,23.0,1.204047362889847,ResNet18,N_0.0167,Untrained,PyTorch
layer1.0.relu,2.9608341540953704,7.0,1.9478583207635891,ResNet50,N_0.0167,Untrained,PyTorch
layer1.1.relu,2.957508343580367,7.0,1.5614294175917007,ResNet50,N_0.0167,Untrained,PyTorch
layer1.2.relu,2.9562586883562814,7.0,1.5413542988778797,ResNet50,N_0.0167,Untrained,PyTorch
layer2.0.relu,3.2829913811994027,14.0,1.8495589868327478,ResNet50,N_0.0167,Untrained,PyTorch
layer2.1.relu,3.281623814028517,14.0,1.4411037879238882,ResNet50,N_0.0167,Untrained,PyTorch
layer2.2.relu,3.2775249556238064,14.0,1.4003727216810404,ResNet50,N_0.0167,Untrained,PyTorch
layer2.3.relu,3.2765273303817057,14.0,1.4022016380562943,ResNet50,N_0.0167,Untrained,PyTorch
layer3.0.relu,3.7850008672963256,28.0,1.8428386417221,ResNet50,N_0.0167,Untrained,PyTorch
layer3.1.relu,3.7786823588117917,28.0,1.3536293355027134,ResNet50,N_0.0167,Untrained,PyTorch
layer3.2.relu,3.7663495272124616,28.0,1.329950118136197,ResNet50,N_0.0167,Untrained,PyTorch
layer3.3.relu,3.754977778069159,28.0,1.311610387087404,ResNet50,N_0.0167,Untrained,PyTorch
