layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
layer1.0.relu,19.9213409528821,161.0,1.0807297411464454,ResNet18,U_0.05,Untrained,PyTorch
layer1.1.relu,21.45820505310957,170.0,1.073030661188954,ResNet18,U_0.05,Untrained,PyTorch
layer2.0.relu,24.940125361275758,203.0,1.0477542316054693,ResNet18,U_0.05,Untrained,PyTorch
layer2.1.relu,24.97314381842723,209.0,1.0466012113909027,ResNet18,U_0.05,Untrained,PyTorch
layer3.0.relu,23.637688372980573,232.0,1.0343402825159589,ResNet18,U_0.05,Untrained,PyTorch
layer3.1.relu,21.241852337598637,246.0,1.0223092807876881,ResNet18,U_0.05,Untrained,PyTorch
layer4.0.relu,19.415258506970027,271.0,1.00308854901773,ResNet18,U_0.05,Untrained,PyTorch
layer4.1.relu,13.664838526964353,258.0,1.0065292093422336,ResNet18,U_0.05,Untrained,PyTorch
layer1.0.relu,25.50201594809694,215.0,1.032502949124535,ResNet50,U_0.05,Untrained,PyTorch
layer1.1.relu,25.65517013619442,215.0,1.0320981600850616,ResNet50,U_0.05,Untrained,PyTorch
layer1.2.relu,25.82123620524981,216.0,1.0311865695610636,ResNet50,U_0.05,Untrained,PyTorch
layer2.0.relu,26.735679919248355,221.0,1.0339130075239449,ResNet50,U_0.05,Untrained,PyTorch
layer2.1.relu,26.874241360872453,221.0,1.0343473149229279,ResNet50,U_0.05,Untrained,PyTorch
layer2.2.relu,26.921572277799676,219.0,1.036010404840659,ResNet50,U_0.05,Untrained,PyTorch
layer2.3.relu,26.916794490826323,219.0,1.0363815947603912,ResNet50,U_0.05,Untrained,PyTorch
layer3.0.relu,25.35275754342523,188.0,1.0573260674026694,ResNet50,U_0.05,Untrained,PyTorch
layer3.1.relu,23.76484562677953,179.0,1.0657927764901236,ResNet50,U_0.05,Untrained,PyTorch
layer3.2.relu,22.425564222518766,174.0,1.0707848697402302,ResNet50,U_0.05,Untrained,PyTorch
layer3.3.relu,21.34573559269602,170.0,1.0765122460790713,ResNet50,U_0.05,Untrained,PyTorch
layer3.4.relu,20.481932980059103,167.0,1.0809651014525938,ResNet50,U_0.05,Untrained,PyTorch
layer3.5.relu,19.542217035093074,164.0,1.0844101114387719,ResNet50,U_0.05,Untrained,PyTorch
layer4.0.relu,17.508054000292706,134.0,1.1024191671579953,ResNet50,U_0.05,Untrained,PyTorch
layer4.1.relu,14.671598102695555,128.0,1.111017638251074,ResNet50,U_0.05,Untrained,PyTorch
layer4.2.relu,11.93837359180671,122.0,1.117840324718685,ResNet50,U_0.05,Untrained,PyTorch
features.1,18.097839840087026,177.0,1.0703150030179611,AlexNet,U_0.05,Untrained,PyTorch
features.4,25.320104908408577,175.0,1.0620962943201007,AlexNet,U_0.05,Untrained,PyTorch
features.7,20.864587240629415,103.0,1.148693376421724,AlexNet,U_0.05,Untrained,PyTorch
features.9,20.185957569958696,120.0,1.1335938565127688,AlexNet,U_0.05,Untrained,PyTorch
features.11,20.283448446994726,149.0,1.1116681529481072,AlexNet,U_0.05,Untrained,PyTorch
layers.8.0.layers.5,18.90207374947688,158.0,1.0929242415885756,MNASNet13,U_0.05,Untrained,PyTorch
layers.8.1.layers.5,18.6110914305161,188.0,1.0694548036979115,MNASNet13,U_0.05,Untrained,PyTorch
layers.8.2.layers.5,17.561092424254106,171.0,1.0778157858562727,MNASNet13,U_0.05,Untrained,PyTorch
layers.9.0.layers.5,18.56340167027006,151.0,1.1074345015015965,MNASNet13,U_0.05,Untrained,PyTorch
layers.9.1.layers.5,16.019930950779525,133.0,1.1297933887428362,MNASNet13,U_0.05,Untrained,PyTorch
layers.9.2.layers.5,14.545305005889038,111.0,1.1455288026291155,MNASNet13,U_0.05,Untrained,PyTorch
layers.10.0.layers.5,11.820560532330289,76.0,1.1947672283496258,MNASNet13,U_0.05,Untrained,PyTorch
layers.10.1.layers.5,8.51841179902418,66.0,1.1979935737324063,MNASNet13,U_0.05,Untrained,PyTorch
layers.10.2.layers.5,11.53781567264412,102.0,1.1627787174765734,MNASNet13,U_0.05,Untrained,PyTorch
layers.11.0.layers.5,7.715325287550802,37.0,1.2608074773912508,MNASNet13,U_0.05,Untrained,PyTorch
layers.11.1.layers.5,7.090529887693242,40.0,1.2458305030449055,MNASNet13,U_0.05,Untrained,PyTorch
layers.12.0.layers.5,6.441783141677083,32.0,1.2655596169471945,MNASNet13,U_0.05,Untrained,PyTorch
layers.12.1.layers.5,5.447396510250266,36.0,1.2413673893963466,MNASNet13,U_0.05,Untrained,PyTorch
layers.12.2.layers.5,4.844592895300543,26.0,1.2658167078948406,MNASNet13,U_0.05,Untrained,PyTorch
layers.12.3.layers.5,5.025539423927601,36.0,1.2344198131990185,MNASNet13,U_0.05,Untrained,PyTorch
layers.13.0.layers.5,5.058337947804502,25.0,1.2719999806904168,MNASNet13,U_0.05,Untrained,PyTorch
layers.16,4.630155749676321,25.0,1.259813312889575,MNASNet13,U_0.05,Untrained,PyTorch
trunk_output.block1.block1-0.activation,14.168961474190494,131.0,1.1148734449777677,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block2.block2-0.activation,16.47965202009157,141.0,1.1164717341133004,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block2.block2-1.activation,16.465629603963833,141.0,1.1167289129069609,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block3.block3-0.activation,17.345900435802633,103.0,1.1944777156509898,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block3.block3-1.activation,17.2930370245243,103.0,1.1954222197420152,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block3.block3-2.activation,17.233344530724366,103.0,1.1960488296459355,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block3.block3-3.activation,17.200514950030936,102.0,1.1967057061339201,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block3.block3-4.activation,17.150522508974984,102.0,1.1979302583747866,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block3.block3-5.activation,17.036964868769886,101.0,1.199050473946918,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block3.block3-6.activation,17.003554900516164,101.0,1.199651614950699,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block4.block4-0.activation,17.29592101264707,45.0,1.3856981345003885,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block4.block4-1.activation,17.203558994837714,45.0,1.3863352086548109,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block4.block4-2.activation,17.07004636083855,45.0,1.3867077904201197,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block4.block4-3.activation,16.8155276568055,45.0,1.387888847407451,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block4.block4-4.activation,16.720520339895728,45.0,1.388297095045725,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block4.block4-5.activation,16.715291872594896,44.0,1.3882377384451108,RegNet_400mf,U_0.05,Untrained,PyTorch
trunk_output.block4.block4-6.activation,16.790255843855086,44.0,1.3872300990392163,RegNet_400mf,U_0.05,Untrained,PyTorch
