layer,score,score_error,architecture,task,kind,source
layer1.0.relu,0.20984019054989436,0.0038880007734269587,ResNet18,U_0.0333,Untrained,PyTorch
layer1.1.relu,0.2074658999713845,0.004197539744867217,ResNet18,U_0.0333,Untrained,PyTorch
layer2.0.relu,0.21885416227886437,0.004385067717219307,ResNet18,U_0.0333,Untrained,PyTorch
layer2.1.relu,0.21607433143421254,0.004679633896012315,ResNet18,U_0.0333,Untrained,PyTorch
layer3.0.relu,0.22728080042688936,0.004790982480764114,ResNet18,U_0.0333,Untrained,PyTorch
layer3.1.relu,0.231117709807268,0.004427713096474474,ResNet18,U_0.0333,Untrained,PyTorch
layer4.0.relu,0.22950578479674866,0.0048450199381508945,ResNet18,U_0.0333,Untrained,PyTorch
layer4.1.relu,0.22614877908111938,0.00470959379262217,ResNet18,U_0.0333,Untrained,PyTorch
layer1.0.relu,0.20690162771627504,0.004506687682844903,ResNet50,U_0.0333,Untrained,PyTorch
layer1.1.relu,0.20688833384254632,0.004501973169699936,ResNet50,U_0.0333,Untrained,PyTorch
layer1.2.relu,0.20686565242482496,0.004497124649274435,ResNet50,U_0.0333,Untrained,PyTorch
layer2.0.relu,0.20968917544193127,0.004351915211693168,ResNet50,U_0.0333,Untrained,PyTorch
layer2.1.relu,0.20982750154275598,0.004350328805097794,ResNet50,U_0.0333,Untrained,PyTorch
layer2.2.relu,0.210255392025941,0.004160126143599135,ResNet50,U_0.0333,Untrained,PyTorch
layer2.3.relu,0.21029636644831542,0.004049360869393991,ResNet50,U_0.0333,Untrained,PyTorch
layer3.0.relu,0.19910116559523253,0.004660405805000276,ResNet50,U_0.0333,Untrained,PyTorch
layer3.1.relu,0.19915520984262236,0.004549543700817783,ResNet50,U_0.0333,Untrained,PyTorch
layer3.2.relu,0.19908303817839829,0.004438326811564816,ResNet50,U_0.0333,Untrained,PyTorch
layer3.3.relu,0.19924906311143442,0.004410661736680692,ResNet50,U_0.0333,Untrained,PyTorch
layer3.4.relu,0.19936581942397658,0.0043363757328002865,ResNet50,U_0.0333,Untrained,PyTorch
layer3.5.relu,0.19955602709227496,0.0042912422457470475,ResNet50,U_0.0333,Untrained,PyTorch
layer4.0.relu,0.16734970676361777,0.003979957549516173,ResNet50,U_0.0333,Untrained,PyTorch
layer4.1.relu,0.1672955772774443,0.003968431327212465,ResNet50,U_0.0333,Untrained,PyTorch
layer4.2.relu,0.16793288316907065,0.0039040384212132816,ResNet50,U_0.0333,Untrained,PyTorch
features.1,0.169536408851113,0.0037050931238053262,AlexNet,U_0.0333,Untrained,PyTorch
features.4,0.23373621135388067,0.004614359421202256,AlexNet,U_0.0333,Untrained,PyTorch
features.7,0.28833202524812407,0.0032116824843966283,AlexNet,U_0.0333,Untrained,PyTorch
features.9,0.28402144914747274,0.003543333886210149,AlexNet,U_0.0333,Untrained,PyTorch
features.11,0.2824128203613746,0.004245699249606382,AlexNet,U_0.0333,Untrained,PyTorch
trunk_output.block1.block1-0.activation,0.12631877979994405,0.005248125728598874,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block2.block2-0.activation,0.1163771241038079,0.0064219863189644505,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block2.block2-1.activation,0.1164006815571594,0.006370581823644714,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block3.block3-0.activation,0.11710752417978025,0.003983121895277752,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block3.block3-1.activation,0.11722248660679811,0.003965749866762735,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block3.block3-2.activation,0.11709175144910386,0.003973710523397207,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block3.block3-3.activation,0.11713744031779513,0.003953842054139364,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block3.block3-4.activation,0.11709204491691398,0.003934759696109996,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block3.block3-5.activation,0.11708495688086042,0.003912285963041302,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block3.block3-6.activation,0.11711995729567791,0.0038934804733287945,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block4.block4-0.activation,0.08391243825229991,0.0033538486256157155,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block4.block4-1.activation,0.08402686806969897,0.003395615323445568,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block4.block4-2.activation,0.08409517748843959,0.0034609027474535436,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block4.block4-3.activation,0.08414676095869571,0.0034572492659156184,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block4.block4-4.activation,0.08412896980568879,0.003410603007009642,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block4.block4-5.activation,0.08411762388672034,0.003458341981085025,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block4.block4-6.activation,0.08389226415635107,0.003296675524035618,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block4.block4-7.activation,0.08380687398939972,0.0033027346767344075,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block4.block4-8.activation,0.0836878512951836,0.0032666897367036557,RegNet_400mf,U_0.0333,Untrained,PyTorch
