layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
layer1.0.relu,2.5851917151215598,6.0,1.3823353424116258,ResNet18,N_0.1,Untrained,PyTorch
layer1.1.relu,2.4459277784127353,5.0,1.4252766659663527,ResNet18,N_0.1,Untrained,PyTorch
layer2.0.relu,3.0260227585574326,10.0,1.3300368345243638,ResNet18,N_0.1,Untrained,PyTorch
layer2.1.relu,2.613667408199369,8.0,1.302653032835929,ResNet18,N_0.1,Untrained,PyTorch
layer3.0.relu,3.059282236173581,18.0,1.327929952398298,ResNet18,N_0.1,Untrained,PyTorch
layer3.1.relu,2.569027138134979,10.0,1.331550733098238,ResNet18,N_0.1,Untrained,PyTorch
layer4.0.relu,2.576890294299494,35.0,1.1938296244005502,ResNet18,N_0.1,Untrained,PyTorch
layer4.1.relu,2.1867330900871047,22.0,1.233315602278436,ResNet18,N_0.1,Untrained,PyTorch
layer1.0.relu,2.7917106870519492,9.0,1.3973331453383315,ResNet50,N_0.1,Untrained,PyTorch
layer1.1.relu,2.21770639506526,6.0,1.3839319945915651,ResNet50,N_0.1,Untrained,PyTorch
layer1.2.relu,1.9132668388064327,4.0,1.8531154537580308,ResNet50,N_0.1,Untrained,PyTorch
layer2.0.relu,1.827942052123076,3.0,1.8610275823226783,ResNet50,N_0.1,Untrained,PyTorch
layer2.1.relu,1.742135581146366,3.0,1.9184999283867772,ResNet50,N_0.1,Untrained,PyTorch
layer2.2.relu,1.5784087262501734,2.0,1.946550918645996,ResNet50,N_0.1,Untrained,PyTorch
layer2.3.relu,1.4746649669423169,1.0,2.0291448438398514,ResNet50,N_0.1,Untrained,PyTorch
layer3.0.relu,1.5119658442433945,1.0,1.7918247561304053,ResNet50,N_0.1,Untrained,PyTorch
layer3.1.relu,1.6085177019653627,2.0,1.8782697233160524,ResNet50,N_0.1,Untrained,PyTorch
layer3.2.relu,1.5134325688319434,1.0,1.866412611901109,ResNet50,N_0.1,Untrained,PyTorch
layer3.3.relu,1.4528993763354818,1.0,1.8884942243328282,ResNet50,N_0.1,Untrained,PyTorch
layer3.4.relu,1.5265601576977386,1.0,1.9060884573778893,ResNet50,N_0.1,Untrained,PyTorch
layer3.5.relu,1.485758418001025,1.0,1.863442518808303,ResNet50,N_0.1,Untrained,PyTorch
layer4.0.relu,0.0,1.0,1.6870668124750547,ResNet50,N_0.1,Untrained,PyTorch
layer4.1.relu,0.0,1.0,1.7263656774195681,ResNet50,N_0.1,Untrained,PyTorch
layer4.2.relu,0.0,1.0,1.7433229787466822,ResNet50,N_0.1,Untrained,PyTorch
features.1,3.5403106202968924,6.0,1.4542379803620578,AlexNet,N_0.1,Untrained,PyTorch
features.4,3.6974895540080617,15.0,1.3509161434432488,AlexNet,N_0.1,Untrained,PyTorch
features.7,4.100123958027719,25.0,1.358741932775569,AlexNet,N_0.1,Untrained,PyTorch
features.9,3.704041314014888,22.0,1.35271770080241,AlexNet,N_0.1,Untrained,PyTorch
features.11,3.0604930597095445,16.0,1.2813502641394081,AlexNet,N_0.1,Untrained,PyTorch
layers.8.0.layers.5,4.5459857609838865,7.0,1.583519674080966,MNASNet13,N_0.1,Untrained,PyTorch
layers.8.1.layers.5,4.577259915824258,11.0,1.5267790056976844,MNASNet13,N_0.1,Untrained,PyTorch
layers.8.2.layers.5,4.063182956536865,6.0,1.6654605607773911,MNASNet13,N_0.1,Untrained,PyTorch
layers.9.0.layers.5,4.005852909565532,6.0,1.6155194195246816,MNASNet13,N_0.1,Untrained,PyTorch
layers.9.1.layers.5,3.125261368915487,7.0,1.545573867937877,MNASNet13,N_0.1,Untrained,PyTorch
layers.9.2.layers.5,2.728927918836335,7.0,1.4812314084547078,MNASNet13,N_0.1,Untrained,PyTorch
layers.10.0.layers.5,4.181377057911898,16.0,1.424812407079976,MNASNet13,N_0.1,Untrained,PyTorch
layers.10.1.layers.5,4.171953988930364,24.0,1.3073079239837297,MNASNet13,N_0.1,Untrained,PyTorch
layers.10.2.layers.5,3.7576227016125676,19.0,1.3734124493684021,MNASNet13,N_0.1,Untrained,PyTorch
layers.11.0.layers.5,3.471674328560485,19.0,1.4174155416061607,MNASNet13,N_0.1,Untrained,PyTorch
layers.11.1.layers.5,3.087934830504714,14.0,1.8073747999341394,MNASNet13,N_0.1,Untrained,PyTorch
layers.12.0.layers.5,3.5149606756149807,25.0,1.714756668881359,MNASNet13,N_0.1,Untrained,PyTorch
layers.12.1.layers.5,3.189049930974998,27.0,1.3117955911194978,MNASNet13,N_0.1,Untrained,PyTorch
layers.12.2.layers.5,2.79134869794822,22.0,1.3255016276104168,MNASNet13,N_0.1,Untrained,PyTorch
layers.12.3.layers.5,2.550095403051678,17.0,1.630136033874973,MNASNet13,N_0.1,Untrained,PyTorch
layers.13.0.layers.5,2.32573570349504,17.0,1.6975338534261544,MNASNet13,N_0.1,Untrained,PyTorch
layers.16,1.8925961593199707,4.0,1.6023614657232648,MNASNet13,N_0.1,Untrained,PyTorch
trunk_output.block1.block1-0.activation,4.025795379302179,7.0,1.4772293453127363,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block2.block2-0.activation,4.724704013491558,8.0,1.4399680452294288,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block2.block2-1.activation,4.493567260564248,8.0,1.4766878888729718,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block3.block3-0.activation,4.2911698449993,15.0,1.4081929804837892,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block3.block3-1.activation,3.374181360781438,11.0,1.5020734115811305,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block3.block3-2.activation,2.720043663283517,7.0,1.3487835482925967,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block3.block3-3.activation,2.445355810557364,6.0,1.3500406307009112,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block3.block3-4.activation,2.0918559287149145,3.0,1.4291112955718273,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block3.block3-5.activation,1.9343047587501538,2.0,1.5601022535092286,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block3.block3-6.activation,1.828413956771507,2.0,2.100458600387032,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block4.block4-0.activation,1.9009886335081565,3.0,1.9012930826126824,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block4.block4-1.activation,1.6595983996613086,2.0,1.947768438540188,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block4.block4-2.activation,1.5110505291515612,1.0,1.7487836038424343,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block4.block4-3.activation,1.37893890562075,1.0,1.8484336065096372,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block4.block4-4.activation,1.3682812979676313,1.0,1.9911221227339189,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block4.block4-5.activation,1.3410581884854844,1.0,1.860656313364091,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block4.block4-6.activation,1.2781456557488222,1.0,1.9416617427594418,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block4.block4-7.activation,1.251205866408943,1.0,1.9650952572004865,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block4.block4-8.activation,1.2276683414495546,1.0,1.5060726954534027,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block4.block4-9.activation,1.216470014551849,1.0,1.965533237809315,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block4.block4-10.activation,1.1859930228605802,1.0,1.9401382049292912,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block4.block4-11.activation,1.1342264940419733,1.0,1.958774448812156,RegNet_400mf,N_0.1,Untrained,PyTorch
layer1.0.relu,3.3989628371953304,9.0,2.0112483710706828,ResNeXt50,N_0.1,Untrained,PyTorch
layer1.1.relu,3.2372974498845966,9.0,1.37509079043719,ResNeXt50,N_0.1,Untrained,PyTorch
layer1.2.relu,3.1623969498896005,9.0,1.3663221868358466,ResNeXt50,N_0.1,Untrained,PyTorch
layer2.0.relu,3.1650505734681667,15.0,1.8287451897645972,ResNeXt50,N_0.1,Untrained,PyTorch
layer2.1.relu,2.69216415577091,14.0,1.2779634091898506,ResNeXt50,N_0.1,Untrained,PyTorch
layer2.2.relu,2.3219012818974467,8.0,1.380815173732394,ResNeXt50,N_0.1,Untrained,PyTorch
layer2.3.relu,2.1324483750819723,5.0,1.435195370077664,ResNeXt50,N_0.1,Untrained,PyTorch
layer3.0.relu,2.1833414026917026,7.0,1.7250613565415072,ResNeXt50,N_0.1,Untrained,PyTorch
layer3.1.relu,1.9524698072478273,5.0,1.7944487688415571,ResNeXt50,N_0.1,Untrained,PyTorch
layer3.2.relu,1.8592174465953346,4.0,1.7862544936470515,ResNeXt50,N_0.1,Untrained,PyTorch
layer3.3.relu,1.6928207950023084,3.0,1.771764449882589,ResNeXt50,N_0.1,Untrained,PyTorch
layer3.4.relu,1.628525913468744,2.0,1.7864067980625629,ResNeXt50,N_0.1,Untrained,PyTorch
layer3.5.relu,1.5890482861650328,2.0,1.8185533141649557,ResNeXt50,N_0.1,Untrained,PyTorch
layer4.0.relu,1.6715678646179384,3.0,1.628693559866523,ResNeXt50,N_0.1,Untrained,PyTorch
layer4.1.relu,1.62977694144308,2.0,1.6669116624416578,ResNeXt50,N_0.1,Untrained,PyTorch
layer4.2.relu,1.5556173433675735,1.0,1.6391786171150242,ResNeXt50,N_0.1,Untrained,PyTorch
