layer,score,score_error,architecture,task,kind,source
c2,0.18787573232562896,0.004359972952724563,AtlasNet,Eig-0.5_96,Untrained,PyTorch
mp2,0.23365981681162654,0.004557494507063041,AtlasNet,Eig-0.5_96,Untrained,PyTorch
c2,0.18090521471008694,0.0053315073082788305,AtlasNet,Eig-1_96,Untrained,PyTorch
mp2,0.21853436370417537,0.005650459009696614,AtlasNet,Eig-1_96,Untrained,PyTorch
c2,0.13016347000122228,0.005033337651492352,AtlasNet,Eig-2_96,Untrained,PyTorch
mp2,0.15369849357945659,0.004702535079000775,AtlasNet,Eig-2_96,Untrained,PyTorch
c2,0.10973335480628228,0.005650917600796909,AtlasNet,Eig-3_96,Untrained,PyTorch
mp2,0.11473691781382098,0.005062414123449582,AtlasNet,Eig-3_96,Untrained,PyTorch
