layer,score,score_error,architecture,task,kind,source
layer1.0.relu,0.21333426002596212,0.004236770533044724,ResNet18,U_0.5,Untrained,PyTorch
layer1.1.relu,0.21936683545997604,0.005131803067547115,ResNet18,U_0.5,Untrained,PyTorch
layer2.0.relu,0.22707731682528845,0.005782830778120428,ResNet18,U_0.5,Untrained,PyTorch
layer2.1.relu,0.22924673112132968,0.004786504338624639,ResNet18,U_0.5,Untrained,PyTorch
layer3.0.relu,0.22417671583186935,0.0049711949889560385,ResNet18,U_0.5,Untrained,PyTorch
layer3.1.relu,0.22697086405543435,0.004949629319319877,ResNet18,U_0.5,Untrained,PyTorch
layer4.0.relu,0.21448548764409772,0.005243444554424965,ResNet18,U_0.5,Untrained,PyTorch
layer4.1.relu,0.20766734384406405,0.004927642181859453,ResNet18,U_0.5,Untrained,PyTorch
layer1.0.relu,0.21068174285555222,0.0038791679307886907,ResNet50,U_0.5,Untrained,PyTorch
layer1.1.relu,0.21211078144400478,0.003083034812159831,ResNet50,U_0.5,Untrained,PyTorch
layer1.2.relu,0.2099849298389725,0.003453241501822965,ResNet50,U_0.5,Untrained,PyTorch
layer2.0.relu,0.20526186936934332,0.0034490905103578312,ResNet50,U_0.5,Untrained,PyTorch
layer2.1.relu,0.20281860920569741,0.003052626069796761,ResNet50,U_0.5,Untrained,PyTorch
layer2.2.relu,0.2225537546075379,0.0026885104704919777,ResNet50,U_0.5,Untrained,PyTorch
layer2.3.relu,0.22049974009307025,0.0033271542958882025,ResNet50,U_0.5,Untrained,PyTorch
layer3.0.relu,0.22718474283235746,0.004049316309170789,ResNet50,U_0.5,Untrained,PyTorch
layer3.1.relu,0.22928410517851683,0.0040113006474965475,ResNet50,U_0.5,Untrained,PyTorch
layer3.2.relu,0.22877842580533048,0.004477554778515825,ResNet50,U_0.5,Untrained,PyTorch
layer3.3.relu,0.2242411634421676,0.0040712132915676,ResNet50,U_0.5,Untrained,PyTorch
layer3.4.relu,0.225276322889042,0.005781625739299343,ResNet50,U_0.5,Untrained,PyTorch
layer3.5.relu,0.21433990417783333,0.006327045386481331,ResNet50,U_0.5,Untrained,PyTorch
layer4.0.relu,0.2051777049015935,0.0057584845241922455,ResNet50,U_0.5,Untrained,PyTorch
layer4.1.relu,0.1900226668148706,0.005955719483827984,ResNet50,U_0.5,Untrained,PyTorch
layer4.2.relu,0.17947668100645828,0.004052595219649546,ResNet50,U_0.5,Untrained,PyTorch
features.1,0.16953622015792708,0.0037046705675565952,AlexNet,U_0.5,Untrained,PyTorch
features.4,0.23413936974866398,0.004821457711570095,AlexNet,U_0.5,Untrained,PyTorch
features.7,0.2876661921941936,0.003144156800589809,AlexNet,U_0.5,Untrained,PyTorch
features.9,0.2826808387089554,0.0036831471045041917,AlexNet,U_0.5,Untrained,PyTorch
features.11,0.279391633724174,0.00412365306030811,AlexNet,U_0.5,Untrained,PyTorch
layers.8.0.layers.5,0.18778704831330675,0.0040720410237422506,MNASNet13,U_0.5,Untrained,PyTorch
layers.8.1.layers.5,0.19477709894990294,0.003598199903585642,MNASNet13,U_0.5,Untrained,PyTorch
layers.8.2.layers.5,0.19641522109728216,0.004661188571191475,MNASNet13,U_0.5,Untrained,PyTorch
layers.9.0.layers.5,0.21162945230417418,0.0039045328873928437,MNASNet13,U_0.5,Untrained,PyTorch
layers.9.1.layers.5,0.22166475359623797,0.003963703356935419,MNASNet13,U_0.5,Untrained,PyTorch
layers.9.2.layers.5,0.206550328798413,0.00491229607613761,MNASNet13,U_0.5,Untrained,PyTorch
layers.10.0.layers.5,0.20088047618065447,0.005353514411896746,MNASNet13,U_0.5,Untrained,PyTorch
layers.10.1.layers.5,0.19482830912713178,0.006029608145529076,MNASNet13,U_0.5,Untrained,PyTorch
layers.10.2.layers.5,0.18543225784945422,0.006113324850762752,MNASNet13,U_0.5,Untrained,PyTorch
layers.11.0.layers.5,0.1795072911801807,0.004734911645895783,MNASNet13,U_0.5,Untrained,PyTorch
layers.11.1.layers.5,0.1754184951236301,0.006556414626383433,MNASNet13,U_0.5,Untrained,PyTorch
layers.12.0.layers.5,0.16734017586712266,0.005274875409377875,MNASNet13,U_0.5,Untrained,PyTorch
layers.12.1.layers.5,0.15407739004557436,0.005220485105428067,MNASNet13,U_0.5,Untrained,PyTorch
layers.12.2.layers.5,0.13923622372071723,0.004963202140909045,MNASNet13,U_0.5,Untrained,PyTorch
layers.12.3.layers.5,0.13346657493554367,0.004677085519436728,MNASNet13,U_0.5,Untrained,PyTorch
