n,variance,layer,architecture,task,kind,source
149,0.18226016,c2,AtlasNet,f_1000,Untrained,PyTorch
150,0.18196858,c2,AtlasNet,f_1000,Untrained,PyTorch
151,0.18141198,c2,AtlasNet,f_1000,Untrained,PyTorch
152,0.18131778,c2,AtlasNet,f_1000,Untrained,PyTorch
153,0.18073563,c2,AtlasNet,f_1000,Untrained,PyTorch
154,0.17990938,c2,AtlasNet,f_1000,Untrained,PyTorch
155,0.17914353,c2,AtlasNet,f_1000,Untrained,PyTorch
156,0.17871629,c2,AtlasNet,f_1000,Untrained,PyTorch
157,0.17820452,c2,AtlasNet,f_1000,Untrained,PyTorch
158,0.17793296,c2,AtlasNet,f_1000,Untrained,PyTorch
159,0.17758687,c2,AtlasNet,f_1000,Untrained,PyTorch
160,0.17696543,c2,AtlasNet,f_1000,Untrained,PyTorch
161,0.17614996,c2,AtlasNet,f_1000,Untrained,PyTorch
162,0.17611304,c2,AtlasNet,f_1000,Untrained,PyTorch
163,0.17523837,c2,AtlasNet,f_1000,Untrained,PyTorch
164,0.17479122,c2,AtlasNet,f_1000,Untrained,PyTorch
165,0.17445686,c2,AtlasNet,f_1000,Untrained,PyTorch
166,0.1741987,c2,AtlasNet,f_1000,Untrained,PyTorch
167,0.17390585,c2,AtlasNet,f_1000,Untrained,PyTorch
168,0.1730891,c2,AtlasNet,f_1000,Untrained,PyTorch
169,0.17298582,c2,AtlasNet,f_1000,Untrained,PyTorch
170,0.17203228,c2,AtlasNet,f_1000,Untrained,PyTorch
171,0.17176096,c2,AtlasNet,f_1000,Untrained,PyTorch
172,0.17120521,c2,AtlasNet,f_1000,Untrained,PyTorch
173,0.17110035,c2,AtlasNet,f_1000,Untrained,PyTorch
174,0.17068483,c2,AtlasNet,f_1000,Untrained,PyTorch
175,0.17001568,c2,AtlasNet,f_1000,Untrained,PyTorch
176,0.16972154,c2,AtlasNet,f_1000,Untrained,PyTorch
177,0.16898163,c2,AtlasNet,f_1000,Untrained,PyTorch
178,0.16861607,c2,AtlasNet,f_1000,Untrained,PyTorch
179,0.16842197,c2,AtlasNet,f_1000,Untrained,PyTorch
180,0.16789319,c2,AtlasNet,f_1000,Untrained,PyTorch
181,0.16754393,c2,AtlasNet,f_1000,Untrained,PyTorch
182,0.16710116,c2,AtlasNet,f_1000,Untrained,PyTorch
183,0.16686238,c2,AtlasNet,f_1000,Untrained,PyTorch
184,0.16640933,c2,AtlasNet,f_1000,Untrained,PyTorch
185,0.16615544,c2,AtlasNet,f_1000,Untrained,PyTorch
186,0.16577503,c2,AtlasNet,f_1000,Untrained,PyTorch
187,0.16543886,c2,AtlasNet,f_1000,Untrained,PyTorch
188,0.16458462,c2,AtlasNet,f_1000,Untrained,PyTorch
189,0.16432388,c2,AtlasNet,f_1000,Untrained,PyTorch
190,0.1640597,c2,AtlasNet,f_1000,Untrained,PyTorch
191,0.16386601,c2,AtlasNet,f_1000,Untrained,PyTorch
192,0.16358836,c2,AtlasNet,f_1000,Untrained,PyTorch
193,0.16315609,c2,AtlasNet,f_1000,Untrained,PyTorch
194,0.16312407,c2,AtlasNet,f_1000,Untrained,PyTorch
195,0.16282101,c2,AtlasNet,f_1000,Untrained,PyTorch
196,0.162277,c2,AtlasNet,f_1000,Untrained,PyTorch
197,0.16195388,c2,AtlasNet,f_1000,Untrained,PyTorch
198,0.16154122,c2,AtlasNet,f_1000,Untrained,PyTorch
199,0.16123967,c2,AtlasNet,f_1000,Untrained,PyTorch
200,0.16101164,c2,AtlasNet,f_1000,Untrained,PyTorch
201,0.1607246,c2,AtlasNet,f_1000,Untrained,PyTorch
202,0.16034637,c2,AtlasNet,f_1000,Untrained,PyTorch
203,0.15986551,c2,AtlasNet,f_1000,Untrained,PyTorch
204,0.15943386,c2,AtlasNet,f_1000,Untrained,PyTorch
205,0.15918438,c2,AtlasNet,f_1000,Untrained,PyTorch
206,0.15910894,c2,AtlasNet,f_1000,Untrained,PyTorch
207,0.15867029,c2,AtlasNet,f_1000,Untrained,PyTorch
208,0.15836363,c2,AtlasNet,f_1000,Untrained,PyTorch
209,0.15793133,c2,AtlasNet,f_1000,Untrained,PyTorch
210,0.15747055,c2,AtlasNet,f_1000,Untrained,PyTorch
211,0.15699802,c2,AtlasNet,f_1000,Untrained,PyTorch
212,0.15676792,c2,AtlasNet,f_1000,Untrained,PyTorch
213,0.15666299,c2,AtlasNet,f_1000,Untrained,PyTorch
214,0.1563868,c2,AtlasNet,f_1000,Untrained,PyTorch
215,0.15629601,c2,AtlasNet,f_1000,Untrained,PyTorch
216,0.1556569,c2,AtlasNet,f_1000,Untrained,PyTorch
217,0.15542366,c2,AtlasNet,f_1000,Untrained,PyTorch
218,0.15515216,c2,AtlasNet,f_1000,Untrained,PyTorch
219,0.15490165,c2,AtlasNet,f_1000,Untrained,PyTorch
220,0.15474008,c2,AtlasNet,f_1000,Untrained,PyTorch
221,0.15458183,c2,AtlasNet,f_1000,Untrained,PyTorch
222,0.15416835,c2,AtlasNet,f_1000,Untrained,PyTorch
223,0.1538869,c2,AtlasNet,f_1000,Untrained,PyTorch
224,0.15320976,c2,AtlasNet,f_1000,Untrained,PyTorch
225,0.15298419,c2,AtlasNet,f_1000,Untrained,PyTorch
226,0.15269154,c2,AtlasNet,f_1000,Untrained,PyTorch
227,0.15239589,c2,AtlasNet,f_1000,Untrained,PyTorch
228,0.15205073,c2,AtlasNet,f_1000,Untrained,PyTorch
229,0.15186448,c2,AtlasNet,f_1000,Untrained,PyTorch
230,0.15118021,c2,AtlasNet,f_1000,Untrained,PyTorch
231,0.15117505,c2,AtlasNet,f_1000,Untrained,PyTorch
232,0.15055564,c2,AtlasNet,f_1000,Untrained,PyTorch
233,0.15006843,c2,AtlasNet,f_1000,Untrained,PyTorch
234,0.14994283,c2,AtlasNet,f_1000,Untrained,PyTorch
235,0.14989036,c2,AtlasNet,f_1000,Untrained,PyTorch
236,0.14949283,c2,AtlasNet,f_1000,Untrained,PyTorch
237,0.14913441,c2,AtlasNet,f_1000,Untrained,PyTorch
238,0.14878908,c2,AtlasNet,f_1000,Untrained,PyTorch
239,0.14866231,c2,AtlasNet,f_1000,Untrained,PyTorch
240,0.14840132,c2,AtlasNet,f_1000,Untrained,PyTorch
241,0.14807883,c2,AtlasNet,f_1000,Untrained,PyTorch
242,0.1479561,c2,AtlasNet,f_1000,Untrained,PyTorch
243,0.1471551,c2,AtlasNet,f_1000,Untrained,PyTorch
244,0.14713307,c2,AtlasNet,f_1000,Untrained,PyTorch
245,0.14695758,c2,AtlasNet,f_1000,Untrained,PyTorch
246,0.14674209,c2,AtlasNet,f_1000,Untrained,PyTorch
247,0.14638363,c2,AtlasNet,f_1000,Untrained,PyTorch
248,0.14582247,c2,AtlasNet,f_1000,Untrained,PyTorch
249,0.14564504,c2,AtlasNet,f_1000,Untrained,PyTorch
250,0.145062,c2,AtlasNet,f_1000,Untrained,PyTorch
251,0.14502315,c2,AtlasNet,f_1000,Untrained,PyTorch
252,0.144931,c2,AtlasNet,f_1000,Untrained,PyTorch
253,0.1445616,c2,AtlasNet,f_1000,Untrained,PyTorch
254,0.14410259,c2,AtlasNet,f_1000,Untrained,PyTorch
255,0.14391726,c2,AtlasNet,f_1000,Untrained,PyTorch
256,0.14362031,c2,AtlasNet,f_1000,Untrained,PyTorch
257,0.14342773,c2,AtlasNet,f_1000,Untrained,PyTorch
258,0.14317589,c2,AtlasNet,f_1000,Untrained,PyTorch
259,0.14298363,c2,AtlasNet,f_1000,Untrained,PyTorch
260,0.14288269,c2,AtlasNet,f_1000,Untrained,PyTorch
261,0.14233135,c2,AtlasNet,f_1000,Untrained,PyTorch
262,0.14227822,c2,AtlasNet,f_1000,Untrained,PyTorch
263,0.14195956,c2,AtlasNet,f_1000,Untrained,PyTorch
264,0.14157914,c2,AtlasNet,f_1000,Untrained,PyTorch
265,0.1413279,c2,AtlasNet,f_1000,Untrained,PyTorch
266,0.1410701,c2,AtlasNet,f_1000,Untrained,PyTorch
267,0.14098868,c2,AtlasNet,f_1000,Untrained,PyTorch
268,0.14079979,c2,AtlasNet,f_1000,Untrained,PyTorch
269,0.14043237,c2,AtlasNet,f_1000,Untrained,PyTorch
270,0.14007168,c2,AtlasNet,f_1000,Untrained,PyTorch
271,0.13996165,c2,AtlasNet,f_1000,Untrained,PyTorch
272,0.13951336,c2,AtlasNet,f_1000,Untrained,PyTorch
273,0.13926807,c2,AtlasNet,f_1000,Untrained,PyTorch
274,0.13915464,c2,AtlasNet,f_1000,Untrained,PyTorch
275,0.1390518,c2,AtlasNet,f_1000,Untrained,PyTorch
276,0.13867158,c2,AtlasNet,f_1000,Untrained,PyTorch
277,0.1384245,c2,AtlasNet,f_1000,Untrained,PyTorch
278,0.13815238,c2,AtlasNet,f_1000,Untrained,PyTorch
279,0.13797544,c2,AtlasNet,f_1000,Untrained,PyTorch
280,0.13762191,c2,AtlasNet,f_1000,Untrained,PyTorch
281,0.13748525,c2,AtlasNet,f_1000,Untrained,PyTorch
282,0.13723955,c2,AtlasNet,f_1000,Untrained,PyTorch
283,0.13696271,c2,AtlasNet,f_1000,Untrained,PyTorch
284,0.13685544,c2,AtlasNet,f_1000,Untrained,PyTorch
285,0.13661872,c2,AtlasNet,f_1000,Untrained,PyTorch
286,0.1365553,c2,AtlasNet,f_1000,Untrained,PyTorch
287,0.13634314,c2,AtlasNet,f_1000,Untrained,PyTorch
288,0.13626367,c2,AtlasNet,f_1000,Untrained,PyTorch
289,0.13587679,c2,AtlasNet,f_1000,Untrained,PyTorch
290,0.13563219,c2,AtlasNet,f_1000,Untrained,PyTorch
291,0.13533771,c2,AtlasNet,f_1000,Untrained,PyTorch
292,0.1351662,c2,AtlasNet,f_1000,Untrained,PyTorch
293,0.1350025,c2,AtlasNet,f_1000,Untrained,PyTorch
294,0.13461724,c2,AtlasNet,f_1000,Untrained,PyTorch
295,0.13451359,c2,AtlasNet,f_1000,Untrained,PyTorch
296,0.13412005,c2,AtlasNet,f_1000,Untrained,PyTorch
297,0.13405207,c2,AtlasNet,f_1000,Untrained,PyTorch
298,0.1335526,c2,AtlasNet,f_1000,Untrained,PyTorch
299,0.13342287,c2,AtlasNet,f_1000,Untrained,PyTorch
300,0.13334917,c2,AtlasNet,f_1000,Untrained,PyTorch
301,0.1330539,c2,AtlasNet,f_1000,Untrained,PyTorch
302,0.13274159,c2,AtlasNet,f_1000,Untrained,PyTorch
303,0.13246213,c2,AtlasNet,f_1000,Untrained,PyTorch
304,0.13238694,c2,AtlasNet,f_1000,Untrained,PyTorch
305,0.13190894,c2,AtlasNet,f_1000,Untrained,PyTorch
306,0.13171507,c2,AtlasNet,f_1000,Untrained,PyTorch
307,0.13152212,c2,AtlasNet,f_1000,Untrained,PyTorch
308,0.13138552,c2,AtlasNet,f_1000,Untrained,PyTorch
309,0.13121037,c2,AtlasNet,f_1000,Untrained,PyTorch
310,0.13111544,c2,AtlasNet,f_1000,Untrained,PyTorch
311,0.13078834,c2,AtlasNet,f_1000,Untrained,PyTorch
312,0.13067211,c2,AtlasNet,f_1000,Untrained,PyTorch
313,0.1304261,c2,AtlasNet,f_1000,Untrained,PyTorch
314,0.13038102,c2,AtlasNet,f_1000,Untrained,PyTorch
315,0.12994637,c2,AtlasNet,f_1000,Untrained,PyTorch
316,0.12980776,c2,AtlasNet,f_1000,Untrained,PyTorch
317,0.12956838,c2,AtlasNet,f_1000,Untrained,PyTorch
318,0.12927501,c2,AtlasNet,f_1000,Untrained,PyTorch
319,0.12922283,c2,AtlasNet,f_1000,Untrained,PyTorch
