n,variance,layer,architecture,task,kind,source
180,0.17644507,c2,AtlasNet,ksize_9,Untrained,PyTorch
181,0.17545703,c2,AtlasNet,ksize_9,Untrained,PyTorch
182,0.17529643,c2,AtlasNet,ksize_9,Untrained,PyTorch
183,0.17509794,c2,AtlasNet,ksize_9,Untrained,PyTorch
184,0.17473046,c2,AtlasNet,ksize_9,Untrained,PyTorch
185,0.17447256,c2,AtlasNet,ksize_9,Untrained,PyTorch
186,0.1738418,c2,AtlasNet,ksize_9,Untrained,PyTorch
187,0.17312345,c2,AtlasNet,ksize_9,Untrained,PyTorch
188,0.1729746,c2,AtlasNet,ksize_9,Untrained,PyTorch
189,0.17269391,c2,AtlasNet,ksize_9,Untrained,PyTorch
190,0.1723421,c2,AtlasNet,ksize_9,Untrained,PyTorch
191,0.17216788,c2,AtlasNet,ksize_9,Untrained,PyTorch
192,0.17182744,c2,AtlasNet,ksize_9,Untrained,PyTorch
193,0.17150865,c2,AtlasNet,ksize_9,Untrained,PyTorch
194,0.17124173,c2,AtlasNet,ksize_9,Untrained,PyTorch
195,0.17057076,c2,AtlasNet,ksize_9,Untrained,PyTorch
196,0.17034161,c2,AtlasNet,ksize_9,Untrained,PyTorch
197,0.17009717,c2,AtlasNet,ksize_9,Untrained,PyTorch
198,0.16997227,c2,AtlasNet,ksize_9,Untrained,PyTorch
199,0.16952935,c2,AtlasNet,ksize_9,Untrained,PyTorch
200,0.1693782,c2,AtlasNet,ksize_9,Untrained,PyTorch
201,0.16846521,c2,AtlasNet,ksize_9,Untrained,PyTorch
202,0.16815223,c2,AtlasNet,ksize_9,Untrained,PyTorch
203,0.16785003,c2,AtlasNet,ksize_9,Untrained,PyTorch
204,0.16771375,c2,AtlasNet,ksize_9,Untrained,PyTorch
205,0.16720632,c2,AtlasNet,ksize_9,Untrained,PyTorch
206,0.16665885,c2,AtlasNet,ksize_9,Untrained,PyTorch
207,0.16636701,c2,AtlasNet,ksize_9,Untrained,PyTorch
208,0.1658817,c2,AtlasNet,ksize_9,Untrained,PyTorch
209,0.16545981,c2,AtlasNet,ksize_9,Untrained,PyTorch
210,0.16491121,c2,AtlasNet,ksize_9,Untrained,PyTorch
211,0.1646343,c2,AtlasNet,ksize_9,Untrained,PyTorch
212,0.1642717,c2,AtlasNet,ksize_9,Untrained,PyTorch
213,0.16392797,c2,AtlasNet,ksize_9,Untrained,PyTorch
214,0.16361627,c2,AtlasNet,ksize_9,Untrained,PyTorch
215,0.1632048,c2,AtlasNet,ksize_9,Untrained,PyTorch
216,0.16295339,c2,AtlasNet,ksize_9,Untrained,PyTorch
217,0.16264766,c2,AtlasNet,ksize_9,Untrained,PyTorch
218,0.16253878,c2,AtlasNet,ksize_9,Untrained,PyTorch
219,0.16235425,c2,AtlasNet,ksize_9,Untrained,PyTorch
220,0.1616772,c2,AtlasNet,ksize_9,Untrained,PyTorch
221,0.16130313,c2,AtlasNet,ksize_9,Untrained,PyTorch
222,0.161219,c2,AtlasNet,ksize_9,Untrained,PyTorch
223,0.16075523,c2,AtlasNet,ksize_9,Untrained,PyTorch
224,0.16028106,c2,AtlasNet,ksize_9,Untrained,PyTorch
225,0.1602146,c2,AtlasNet,ksize_9,Untrained,PyTorch
226,0.15969191,c2,AtlasNet,ksize_9,Untrained,PyTorch
227,0.15942767,c2,AtlasNet,ksize_9,Untrained,PyTorch
228,0.15931179,c2,AtlasNet,ksize_9,Untrained,PyTorch
229,0.15878236,c2,AtlasNet,ksize_9,Untrained,PyTorch
230,0.15856284,c2,AtlasNet,ksize_9,Untrained,PyTorch
231,0.15824972,c2,AtlasNet,ksize_9,Untrained,PyTorch
232,0.15777841,c2,AtlasNet,ksize_9,Untrained,PyTorch
233,0.15759248,c2,AtlasNet,ksize_9,Untrained,PyTorch
234,0.15740386,c2,AtlasNet,ksize_9,Untrained,PyTorch
235,0.15738723,c2,AtlasNet,ksize_9,Untrained,PyTorch
236,0.15681879,c2,AtlasNet,ksize_9,Untrained,PyTorch
237,0.15671162,c2,AtlasNet,ksize_9,Untrained,PyTorch
238,0.1565713,c2,AtlasNet,ksize_9,Untrained,PyTorch
239,0.15634024,c2,AtlasNet,ksize_9,Untrained,PyTorch
240,0.15595637,c2,AtlasNet,ksize_9,Untrained,PyTorch
241,0.15547337,c2,AtlasNet,ksize_9,Untrained,PyTorch
242,0.15545522,c2,AtlasNet,ksize_9,Untrained,PyTorch
243,0.15479612,c2,AtlasNet,ksize_9,Untrained,PyTorch
244,0.15453441,c2,AtlasNet,ksize_9,Untrained,PyTorch
245,0.15429515,c2,AtlasNet,ksize_9,Untrained,PyTorch
246,0.15416652,c2,AtlasNet,ksize_9,Untrained,PyTorch
247,0.1533333,c2,AtlasNet,ksize_9,Untrained,PyTorch
248,0.15321854,c2,AtlasNet,ksize_9,Untrained,PyTorch
249,0.15290469,c2,AtlasNet,ksize_9,Untrained,PyTorch
250,0.15233746,c2,AtlasNet,ksize_9,Untrained,PyTorch
251,0.1522531,c2,AtlasNet,ksize_9,Untrained,PyTorch
252,0.15205921,c2,AtlasNet,ksize_9,Untrained,PyTorch
253,0.15197295,c2,AtlasNet,ksize_9,Untrained,PyTorch
254,0.15189537,c2,AtlasNet,ksize_9,Untrained,PyTorch
255,0.15108947,c2,AtlasNet,ksize_9,Untrained,PyTorch
256,0.15078422,c2,AtlasNet,ksize_9,Untrained,PyTorch
257,0.15054394,c2,AtlasNet,ksize_9,Untrained,PyTorch
258,0.15031555,c2,AtlasNet,ksize_9,Untrained,PyTorch
259,0.14998338,c2,AtlasNet,ksize_9,Untrained,PyTorch
260,0.14961007,c2,AtlasNet,ksize_9,Untrained,PyTorch
261,0.14943649,c2,AtlasNet,ksize_9,Untrained,PyTorch
262,0.1491121,c2,AtlasNet,ksize_9,Untrained,PyTorch
263,0.14904203,c2,AtlasNet,ksize_9,Untrained,PyTorch
264,0.14873643,c2,AtlasNet,ksize_9,Untrained,PyTorch
265,0.14844476,c2,AtlasNet,ksize_9,Untrained,PyTorch
266,0.14820549,c2,AtlasNet,ksize_9,Untrained,PyTorch
267,0.14801832,c2,AtlasNet,ksize_9,Untrained,PyTorch
268,0.14756969,c2,AtlasNet,ksize_9,Untrained,PyTorch
269,0.14725086,c2,AtlasNet,ksize_9,Untrained,PyTorch
270,0.14698574,c2,AtlasNet,ksize_9,Untrained,PyTorch
271,0.14671521,c2,AtlasNet,ksize_9,Untrained,PyTorch
272,0.14659722,c2,AtlasNet,ksize_9,Untrained,PyTorch
