layer,effective dimensionality,80% variance,alpha,alpha_R,architecture,task,kind,source
c2,98.6750132943354,333.0,0.7811604378079394,0.7747582957513309,AtlasNet_0,EP_rows,wtA_-0.2,wtPCs_None
c2,105.228582566583,336.0,0.7716158039128718,0.7668244073207566,AtlasNet_0,EP_rows,wtA_-0.6,wtPCs_None
c2,143.17164617182607,342.0,0.7407252253993915,0.7423165982837658,AtlasNet_0,EP_rows,wtA_-1.0,wtPCs_None
c2,211.46185065811875,324.0,0.722974283736493,0.7401461518776083,AtlasNet_0,EP_rows,wtA_-1.4,wtPCs_None
c2,193.74203391935865,263.0,0.7649452725303614,0.8202084901385792,AtlasNet_0,EP_rows,wtA_-2,wtPCs_None
c2,147.3029446288058,196.0,0.8844741748879432,0.9585373590093346,AtlasNet_0,EP_rows,wtA_-3,wtPCs_None
