n,variance,layer,architecture,task,kind,source
75,2.5909815,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
76,2.5754914,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
77,2.5684528,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
78,2.5377467,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
79,2.5346541,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
80,2.5296438,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
81,2.505387,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
82,2.4975364,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
83,2.4751565,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
84,2.456694,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
85,2.4476848,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
86,2.438993,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
87,2.421363,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
88,2.4157133,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
89,2.3944771,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
90,2.3925998,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
91,2.3755472,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
92,2.3720887,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
93,2.361868,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
94,2.3518567,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
95,2.3403578,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
96,2.3182917,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
97,2.314324,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
98,2.3066742,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
99,2.2926874,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
100,2.2797954,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
101,2.269949,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
102,2.2633362,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
103,2.2485595,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
104,2.2435107,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
105,2.233146,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
106,2.2288027,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
107,2.2145998,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
108,2.1929395,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
109,2.184601,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
110,2.1767597,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
111,2.1653545,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
112,2.1586792,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
113,2.1524537,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
114,2.138672,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
115,2.1349165,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
116,2.1294084,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
117,2.1176171,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
118,2.1066074,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
119,2.1002753,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
120,2.0918143,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
121,2.0895288,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
122,2.0809312,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
123,2.0668333,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
124,2.056902,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
125,2.046668,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
126,2.0370321,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
127,2.0280457,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
128,2.01291,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
129,2.0012214,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
130,1.9894824,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
131,1.9850936,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
132,1.976349,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
133,1.9685105,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
134,1.9526263,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
135,1.9502766,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
136,1.9363519,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
137,1.9292057,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
138,1.9272532,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
139,1.9204147,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
140,1.9134791,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
141,1.9111712,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
142,1.9014643,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
143,1.8925579,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
144,1.8909795,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
145,1.8788401,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
146,1.8764083,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
147,1.8642671,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
148,1.858368,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
149,1.8499149,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
150,1.8372121,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
151,1.8344936,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
152,1.828317,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
153,1.8192364,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
154,1.8130178,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
155,1.8037047,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
156,1.7996142,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
157,1.7956413,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
158,1.7877058,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
159,1.7829905,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
160,1.7780886,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
161,1.7732328,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
162,1.7636789,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
163,1.7627242,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
164,1.7519901,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
165,1.745229,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
166,1.7343355,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
167,1.7274716,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
168,1.722938,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
169,1.7135059,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
170,1.7127945,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
171,1.7104908,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
172,1.7058469,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
173,1.6979177,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
174,1.6888376,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
175,1.6813002,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
176,1.6774697,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
177,1.6727676,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
178,1.6608797,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
179,1.6526084,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
180,1.6520663,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
181,1.6406177,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
182,1.6360167,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
183,1.6317865,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
184,1.6260841,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
185,1.6246033,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
186,1.6185865,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
187,1.6161088,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
188,1.606495,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
189,1.5954176,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
190,1.5917538,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
191,1.5840225,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
192,1.5827317,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
193,1.5730761,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
194,1.5671185,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
195,1.5544401,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
196,1.5518152,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
197,1.5483115,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
198,1.5394323,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
199,1.5333043,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
200,1.5299326,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
201,1.5277278,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
