n,variance,layer,architecture,task,kind,source
238,0.8982026,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
239,0.89653146,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
240,0.89595973,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
241,0.8938172,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
242,0.8924296,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
243,0.89145535,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
244,0.8900394,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
245,0.8852935,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
246,0.8849831,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
247,0.8839965,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
248,0.8832307,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
249,0.88108575,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
250,0.8774695,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
251,0.87670857,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
252,0.8744849,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
253,0.8735651,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
254,0.8720315,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
255,0.8697469,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
256,0.8690415,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
257,0.86777097,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
258,0.8659574,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
259,0.86451584,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
260,0.86260754,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
261,0.8604762,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
262,0.85928786,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
263,0.8580493,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
264,0.8573439,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
265,0.8553796,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
266,0.8518765,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
267,0.8513956,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
268,0.84949636,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
269,0.84832436,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
270,0.84690803,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
271,0.844662,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
272,0.8426817,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
273,0.842223,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
274,0.8398612,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
275,0.8384914,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
276,0.8380709,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
277,0.8358092,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
278,0.83433014,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
279,0.8330713,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
280,0.83175486,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
281,0.831317,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
282,0.8284379,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
283,0.8281034,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
284,0.82665914,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
