n,variance,layer,architecture,task,kind,source
112,756.95746,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
113,752.8175,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
114,749.31195,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
115,745.3883,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
116,736.68756,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
117,735.0456,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
118,731.7757,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
119,727.3377,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
120,725.407,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
121,719.24133,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
122,713.3045,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
123,706.3393,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
124,703.47125,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
125,695.8906,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
126,693.2768,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
127,690.69666,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
128,688.5306,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
129,685.08154,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
130,678.6303,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
131,676.0519,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
132,673.5166,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
133,667.4473,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
134,666.382,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
135,661.15295,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
136,653.9473,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
137,649.80566,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
138,646.02155,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
139,642.35754,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
140,637.42035,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
141,636.83563,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
142,635.4757,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
143,633.6381,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
144,628.669,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
145,623.6313,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
146,619.42126,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
147,616.7875,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
148,613.00354,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
149,607.76685,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
150,605.2879,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
151,600.3078,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
152,597.2085,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
153,595.15704,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
154,591.37714,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
155,588.0009,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
156,584.55634,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
157,582.83966,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
158,580.8914,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
159,577.28485,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
160,574.2683,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
161,567.5415,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
162,565.39,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
163,564.3219,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
164,561.4002,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
165,559.2783,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
166,554.7201,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
167,553.40466,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
168,551.43115,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
169,547.1638,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
170,543.2948,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
171,539.30896,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
172,538.3214,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
173,533.82245,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
174,533.27795,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
175,531.99225,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
176,528.93195,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
177,526.9008,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
178,525.324,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
179,520.3878,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
180,516.705,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
181,514.44214,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
182,511.17502,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
