layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
c2,108.05750255044572,335.0,0.77070009858061,AtlasNet_seed=0,Standard,a_NA,init_kaiNormal
c2,100.48297387545428,333.0,0.7792816557500347,AtlasNet_seed=0,Standard,a_NA,init_kaiUniform
