layer,score,score_error,architecture,task,kind,source
c2,0.1777212471340606,0.004987905891544914,AtlasNet_seed=0,SVD_scaled=True,a_-0.2,pcs_1000
c2,0.1777234307002963,0.004957237295506467,AtlasNet_seed=0,SVD_scaled=False,a_-0.2,pcs_1000
c2,0.17593734643259912,0.005603814529909407,AtlasNet_seed=0,SVD_scaled=True,a_-0.6,pcs_1000
c2,0.17725587987323865,0.005523693878010925,AtlasNet_seed=0,SVD_scaled=False,a_-0.6,pcs_1000
c2,0.17732490549229635,0.005328261841794965,AtlasNet_seed=0,SVD_scaled=True,a_-1.0,pcs_1000
c2,0.17794188145424833,0.005285867078176983,AtlasNet_seed=0,SVD_scaled=False,a_-1.0,pcs_1000
c2,0.1745173026387446,0.0047532767466387515,AtlasNet_seed=0,SVD_scaled=True,a_-1.4,pcs_1000
c2,0.17408518856882507,0.004644168360511121,AtlasNet_seed=0,SVD_scaled=False,a_-1.4,pcs_1000
c2,0.15423624436278782,0.004468763356259362,AtlasNet_seed=0,SVD_scaled=True,a_-2,pcs_1000
c2,0.15432653929107398,0.004579646520743272,AtlasNet_seed=0,SVD_scaled=False,a_-2,pcs_1000
c2,0.13027026989467436,0.005126629505548162,AtlasNet_seed=0,SVD_scaled=True,a_-3,pcs_1000
c2,0.13009154008827523,0.005035745717397381,AtlasNet_seed=0,SVD_scaled=False,a_-3,pcs_1000
