n,variance,layer,architecture,task,kind,source
71,5076.580163675485,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
72,5057.545484900683,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
73,5008.982473679564,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
74,4952.463162642467,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
75,4893.323055656211,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
76,4887.195525601451,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
77,4843.898107562681,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
78,4837.287606415992,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
79,4780.8424859530305,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
80,4772.736271796185,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
81,4733.610822689753,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
82,4671.792723381696,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
83,4631.129730818052,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
84,4611.862875822159,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
85,4587.40492445175,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
86,4557.0505670959565,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
87,4520.39914575564,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
88,4481.662905024175,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
89,4440.024589545361,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
90,4398.07388590375,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
91,4379.443511972937,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
92,4346.332137368812,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
93,4339.483712200735,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
94,4312.253914238017,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
95,4309.8653775847015,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
96,4258.244274844518,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
97,4232.882220913264,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
98,4205.186240317899,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
99,4177.224848801644,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
100,4173.5384971658095,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
101,4164.242907704554,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
102,4107.460508066474,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
103,4098.522444402565,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
104,4054.105806236219,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
105,3991.693608241808,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
106,3966.297014768138,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
107,3955.932979575648,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
108,3939.438573632054,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
109,3900.1160737233768,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
110,3881.9426260854516,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
111,3856.1021297824022,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
112,3829.4161223309115,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
113,3793.0420827162106,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
114,3771.195092687031,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
115,3752.5198970120496,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
116,3734.0821969421127,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
117,3703.393008123694,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
118,3682.242334687628,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
119,3670.752920981497,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
120,3649.9593195340017,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
121,3630.0012860873526,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
122,3599.583272318311,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
123,3579.580406229556,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
124,3547.865223793461,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
125,3525.085928058427,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
126,3503.531648903767,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
127,3495.367839889049,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
128,3474.4233952277687,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
129,3440.946463931858,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
130,3422.4429908388433,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
131,3407.9207720911063,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
132,3395.2624980552155,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
133,3378.4772360459983,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
134,3363.644815909713,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
135,3332.57985421955,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
136,3330.906379629712,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
137,3302.248174631474,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
138,3276.3262187815267,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_NA
